address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 광진구 구의동 236-53,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",486,731226226,02-455-5837,GS더프레시 광진구의점,http://place.map.kakao.com/731226226,서울 광진구 자양로 168,127.08454627324666,37.542531996778074
서울 광진구 구의동 682,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1078,335469360,,롯데슈퍼프레시 광진구의점,http://place.map.kakao.com/335469360,서울 광진구 자양로 227,127.087479170938,37.5473321850605
서울 광진구 구의동 212-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2851,18578613,02-458-8545,홈플러스익스프레스 구의2점,http://place.map.kakao.com/18578613,서울 광진구 아차산로 473,127.09429415881137,37.540485653472615
서울 광진구 구의동 667,MT1,대형마트,"가정,생활 > 대형마트",697,318614136,02-447-3400,도깨비식자재마트,http://place.map.kakao.com/318614136,서울 광진구 아차산로 431,127.09026751083104,37.53892826852459
서울 광진구 광장동 470-10,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2628,1098388168,02-6953-1865,이마트에브리데이 광장점,http://place.map.kakao.com/1098388168,서울 광진구 아차산로 506,127.097727331815,37.5414910806258
서울 광진구 구의동 49-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1724,1530037086,02-3437-5601,롯데슈퍼프레시 아차산점,http://place.map.kakao.com/1530037086,서울 광진구 자양로 293,127.09216406710989,37.55195074229468
서울 광진구 중곡동 93-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1869,14905358,02-3437-8546,홈플러스익스프레스 중곡2점,http://place.map.kakao.com/14905358,서울 광진구 용마산로 10,127.088799276766,37.5545554020868
서울 광진구 광장동 218-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2362,27507173,02-447-3433,GS더프레시 광나루점,http://place.map.kakao.com/27507173,서울 광진구 아차산로 552,127.10246584601386,37.54292505891353
서울 광진구 중곡동 140-27,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1990,494439071,02-447-2923,GS더프레시 광진중곡점,http://place.map.kakao.com/494439071,서울 광진구 천호대로 577,127.082377700412,37.556431428514
서울 광진구 광장동 250,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2471,935560216,,이마트에브리데이 광나루역점,http://place.map.kakao.com/935560216,서울 광진구 아차산로 599,127.1048629128073,37.54648280122995
서울 송파구 신천동 7-12,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",2393,8690158,02-3468-8000,홈플러스 잠실점,http://place.map.kakao.com/8690158,서울 송파구 올림픽로35가길 16,127.103006291115,37.5162837846713
서울 송파구 잠실동 40-1,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",3163,20203408,02-411-8025,롯데마트 제타플렉스 잠실점,http://place.map.kakao.com/20203408,서울 송파구 올림픽로 240,127.096471444135,37.5117013922435
서울 송파구 신천동 29,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",2494,25978086,02-2057-2500,롯데마트 월드타워점,http://place.map.kakao.com/25978086,서울 송파구 올림픽로 300,127.10448790159536,37.513717326484404
서울 강동구 천호동 454-1,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",957,8545956,02-2224-1234,이마트 천호점,http://place.map.kakao.com/8545956,서울 강동구 천호대로 1017,127.125605460931,37.53860764917305
서울 강동구 천호동 423-200,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",1256,1648719037,02-3016-2500,롯데마트 천호점,http://place.map.kakao.com/1648719037,서울 강동구 올림픽로78길 60,127.12782716881432,37.54095687376471
서울 송파구 신천동 17-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2005,11840103,,롯데슈퍼프레시 성내점,http://place.map.kakao.com/11840103,서울 송파구 올림픽로37길 130,127.10446701515849,37.52064245484668
서울 송파구 신천동 7,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2365,11839976,02-422-5001,GS더프레시 잠실장미점,http://place.map.kakao.com/11839976,서울 송파구 올림픽로35길 112,127.10190441673849,37.51784257489732
서울 강남구 삼성동 21-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",359,670119220,02-380-5111,노브랜드 강남삼성점,http://place.map.kakao.com/670119220,서울 강남구 삼성로 633,127.05118186890496,37.51622841131861
서울 송파구 잠실동 19-8,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2030,8325443,02-425-5601,롯데슈퍼프레시 신천점,http://place.map.kakao.com/8325443,서울 송파구 올림픽로 111,127.08304093749976,37.51207353105823
서울 강남구 청담동 109-16,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1142,930406225,02-3446-2252,GS더프레시 청담점,http://place.map.kakao.com/930406225,서울 강남구 도산대로89길 35,127.051890513592,37.5268238943097
서울 송파구 잠실동 35-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1780,12143577,02-413-5601,롯데슈퍼프레시 잠실3동점,http://place.map.kakao.com/12143577,서울 송파구 석촌호수로 61,127.0862290175311,37.51071748805043
서울 강남구 삼성동 107-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1270,11840060,02-3446-5602,롯데슈퍼프레시 코엑스점,http://place.map.kakao.com/11840060,서울 강남구 봉은사로103길 5,127.06140867761812,37.51504772738281
서울 송파구 신천동 7-18,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2688,845428860,02-2203-5601,롯데슈퍼프레시 프리미엄잠실점,http://place.map.kakao.com/845428860,서울 송파구 올림픽로 269,127.10061143436258,37.514427078859995
서울 송파구 잠실동 22-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1652,18274685,02-3431-7760,서울축산농협하나로마트 신천역점,http://place.map.kakao.com/18274685,서울 송파구 올림픽로 145,127.08737117502918,37.5119922903745
서울 송파구 신천동 20-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1759,858382017,02-3432-6765,GS더프레시 잠실래미안점,http://place.map.kakao.com/858382017,서울 송파구 올림픽로35길 45,127.10942290552448,37.51914230303893
서울 강동구 성내동 451,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",330,8132604,02-2224-8971,하나로마트 성내점,http://place.map.kakao.com/8132604,서울 강동구 올림픽로 528,127.12041098525246,37.52884351208505
서울 송파구 풍납동 400-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",645,697213302,02-476-5601,롯데슈퍼프레시 풍납점,http://place.map.kakao.com/697213302,서울 송파구 강동대로9길 20,127.1170054494056,37.52797206286991
서울 송파구 풍납동 163,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",623,11779697,02-474-8541,홈플러스익스프레스 풍납점,http://place.map.kakao.com/11779697,서울 송파구 풍성로 52,127.11840152774307,37.53371815629504
서울 송파구 신천동 20-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1433,11839977,02-2135-3211,GS더프레시 잠실파크리오점,http://place.map.kakao.com/11839977,서울 송파구 올림픽로35길 10,127.11329890295374,37.52026039689188
서울 강남구 청담동 43-9,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",256,16038104,02-517-6642,하나로마트 청담점,http://place.map.kakao.com/16038104,서울 강남구 학동로 411,127.044595175211,37.5180285836777
서울 성북구 길음동 25-2,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",3211,8041315,02-944-1234,이마트 미아점,http://place.map.kakao.com/8041315,서울 성북구 도봉로 17,127.029845552727,37.6108502600034
서울 동대문구 이문동 292-10,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",4116,596497968,,이마트 에브리데이 이문점,http://place.map.kakao.com/596497968,서울 동대문구 이문로 136,127.06188598263597,37.59849154178327
서울 동대문구 이문동 263-10,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3993,532882360,02-967-1335,GS더프레시 이문라그란데점,http://place.map.kakao.com/532882360,서울 동대문구 이문로35길 21,127.06006259247302,37.599588989638875
서울 동대문구 이문동 149-8,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2761,126341716,02-960-1003,GS더프레시 이문파크자이점,http://place.map.kakao.com/126341716,서울 동대문구 이문로 150,127.062961140963,37.5991144588184
서울 성북구 길음동 1286-10,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3923,1752579436,,이마트에브리데이 길음점,http://place.map.kakao.com/1752579436,서울 성북구 길음로7길 6,127.022429778347,37.6043422522583
서울 성북구 하월곡동 222,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3772,20525355,02-912-6704,서울축산농협하나로마트 월곡점,http://place.map.kakao.com/20525355,서울 성북구 오패산로 46,127.03691986618,37.60680461831
서울 성북구 정릉동 1034,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1526,21528037,02-914-5601,롯데프레시&델리 정릉점,http://place.map.kakao.com/21528037,서울 성북구 정릉로 307,127.01799244935012,37.60311225948324
서울 중랑구 상봉동 81,MT1,대형마트,"가정,생활 > 대형마트 > 코스트코코리아",1073,8555863,1899-9900,코스트코코리아 상봉점,http://place.map.kakao.com/8555863,서울 중랑구 망우로 336,127.090212893898,37.5968650207457
서울 중랑구 상봉동 500,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",981,22428425,02-6922-8100,홈플러스 서울상봉점,http://place.map.kakao.com/22428425,서울 중랑구 망우로 353,127.08981996141947,37.59780415299417
서울 중랑구 신내동 645,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",1060,8177218,02-2024-8000,홈플러스 신내점,http://place.map.kakao.com/8177218,서울 중랑구 신내로 201,127.093728886502,37.6158299128928
서울 중랑구 신내동 562,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",247,12555991,02-493-3080,동서울농협하나로마트 신내점,http://place.map.kakao.com/12555991,서울 중랑구 신내로 74,127.095659826787,37.6059282980536
서울 중랑구 묵동 170-1,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",1571,13024994,02-2083-1234,이마트 묵동점,http://place.map.kakao.com/13024994,서울 중랑구 동일로 932,127.07744787752199,37.61332796359173
서울 중랑구 신내동 502-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",608,1675359701,02-434-3043,GS더프레시 신내점,http://place.map.kakao.com/1675359701,서울 중랑구 봉화산로56길 153,127.096732539347,37.6017387215961
서울 중랑구 신내동 646,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1115,1526990880,02-3423-3301,롯데슈퍼프레시 봉화산역점,http://place.map.kakao.com/1526990880,서울 중랑구 신내로 211,127.09266257068,37.6163443182058
서울 중랑구 망우동 147-9,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1270,12264703,02-433-8022,동서울농협하나로마트 망우점,http://place.map.kakao.com/12264703,서울 중랑구 용마산로118길 94,127.105686854263,37.6010507952441
서울 중랑구 묵동 188-10,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1232,16057007,02-948-0570,서울원예농협하나로마트,http://place.map.kakao.com/16057007,서울 중랑구 동일로 842,127.078966481942,37.6056162919763
서울 중랑구 망우동 410-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1403,16444312,02-434-8545,홈플러스익스프레스 망우점,http://place.map.kakao.com/16444312,서울 중랑구 용마산로 494,127.10027268041941,37.5951017723373
서울 중랑구 망우동 580,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1449,1274325021,02-494-1201,GS더프레시 중랑망우점,http://place.map.kakao.com/1274325021,서울 중랑구 양원역로 18,127.10845948931981,37.60214928983411
서울 중랑구 묵동 244-149,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1388,1586915158,02-949-6401,롯데슈퍼프레시 묵동점,http://place.map.kakao.com/1586915158,서울 중랑구 동일로 887,127.077674881536,37.6094355424652
서울 중랑구 중화동 331-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1443,1259530454,02-6949-0204,이마트에브리데이 중화리버센SK점,http://place.map.kakao.com/1259530454,서울 중랑구 중랑천로 200,127.07706129538953,37.60309748246699
서울 중랑구 중화동 314-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1570,21223119,02-491-8545,홈플러스익스프레스 태릉점,http://place.map.kakao.com/21223119,서울 중랑구 동일로129길 35,127.077505728865,37.5992238335536
서울 중랑구 중화동 287-11,MT1,대형마트,"가정,생활 > 대형마트",1228,1173394320,02-435-8944,신성할인마트 중화점,http://place.map.kakao.com/1173394320,서울 중랑구 봉화산로 56,127.080492959139,37.6012977163141
서울 노원구 공릉동 89-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1786,15197871,,이마트에브리데이 공릉동점,http://place.map.kakao.com/15197871,서울 노원구 노원로1길 67,127.08374434984,37.620659507484
서울 노원구 공릉동 238-53,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",4053,8355275,02-971-5601,롯데슈퍼프레시 공릉점,http://place.map.kakao.com/8355275,서울 노원구 공릉로 144,127.0794499302224,37.6225308543874
서울 노원구 월계동 333-1,MT1,대형마트,"가정,생활 > 대형마트 > 트레이더스 홀세일 클럽",2952,1503273823,02-6320-1234,트레이더스 홀세일 클럽 월계점,http://place.map.kakao.com/1503273823,서울 노원구 마들로3길 17,127.061376832397,37.6279460283193
서울 노원구 월계동 18,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2417,17027240,02-977-3020,GS더프레시 노원월계점,http://place.map.kakao.com/17027240,서울 노원구 마들로 31,127.06824084116394,37.61575189980655
서울 노원구 월계동 333-1,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",3113,1706913480,02-2092-1234,이마트 월계점,http://place.map.kakao.com/1706913480,서울 노원구 마들로3길 15,127.06181746208499,37.62652764550659
서울 중랑구 면목동 499-4,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",2502,16057038,02-493-8545,홈플러스익스프레스 면목점,http://place.map.kakao.com/16057038,서울 중랑구 면목로 357,127.088200308569,37.584068851355
서울 노원구 공릉동 388-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3457,1910238169,02-979-4025,GS더프레시 공릉점,http://place.map.kakao.com/1910238169,서울 노원구 동일로192길 23,127.074127544484,37.6263601785684
서울 노원구 중계동 509-2,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",1894,17163867,02-986-2080,홈플러스 중계점,http://place.map.kakao.com/17163867,서울 노원구 동일로204가길 12,127.068687971734,37.6400836787935
서울 중랑구 면목동 650,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3004,15197718,,이마트에브리데이 면목동점,http://place.map.kakao.com/15197718,서울 중랑구 면목로39길 11,127.086533238114,37.579705673504
서울 노원구 월계동 13,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3423,8130984,02-974-7503,하나로마트 월계점,http://place.map.kakao.com/8130984,서울 노원구 마들로 111,127.066992621786,37.624540847931
서울 노원구 공릉동 323-35,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",3171,11784505,02-949-8545,홈플러스익스프레스 공릉점,http://place.map.kakao.com/11784505,서울 노원구 동일로 1101,127.07141962108095,37.62819175219964
서울 노원구 하계동 271-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2299,10360056,02-978-8994,롯데프레시&델리 중계점,http://place.map.kakao.com/10360056,서울 노원구 섬밭로 209,127.06584346176841,37.634865174019225
서울 성북구 장위동 316-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",3575,11840175,02-915-5603,롯데프레시&델리 장위점,http://place.map.kakao.com/11840175,서울 성북구 월계로40길 7,127.04856962611167,37.62275978805756
서울 성북구 길음동 1284,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3759,12502210,02-6053-1252,GS더프레시 길음뉴타운점,http://place.map.kakao.com/12502210,서울 성북구 길음로 33,127.02187984125507,37.60586232567396
서울 성북구 길음동 1285,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",3295,16621730,02-942-8545,홈플러스익스프레스 길음점,http://place.map.kakao.com/16621730,서울 성북구 길음로13길 22,127.018891197452,37.6104020273656
서울 성북구 길음동 508-16,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",3393,78832373,02-943-2228,GS더프레시 성북클라시아점,http://place.map.kakao.com/78832373,서울 성북구 숭인로8길 80,127.028082603954,37.6090793477724
서울 강북구 미아동 1359,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",1711,7917050,02-2248-2500,롯데마트 삼양점,http://place.map.kakao.com/7917050,서울 강북구 삼양로 247,127.0177395760444,37.62553790462108
서울 강북구 미아동 1357-6,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2469,12143251,02-6933-8701,GS더프레시 강북미아점,http://place.map.kakao.com/12143251,서울 강북구 삼양로27길 35-21,127.01894975553428,37.618007263097276
서울 강북구 미아동 7-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2987,286554803,02-981-1112,GS더 프레시 북서울숲점,http://place.map.kakao.com/286554803,서울 강북구 오패산로30길 10,127.034810934171,37.6136735000226
서울 성북구 하월곡동 230,MT1,대형마트,"가정,생활 > 대형마트",2147,310363355,,이마트 하월곡점_문화,http://place.map.kakao.com/310363355,서울 성북구 종암로 167,127.030990445577,37.6050584039014
서울 강북구 미아동 318-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",2006,906761399,02-980-5670,하나로마트 미아점,http://place.map.kakao.com/906761399,서울 강북구 도봉로33길 18,127.026900187176,37.6215475015042
서울 강북구 미아동 1351,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",1864,12558208,,이마트에브리데이 미아동점,http://place.map.kakao.com/12558208,서울 강북구 도봉로 157,127.027249544353,37.6228484471573
서울 강북구 미아동 126-3,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1713,16711600,02-980-8547,홈플러스익스프레스 미아점,http://place.map.kakao.com/16711600,서울 강북구 도봉로 172,127.0273633231059,37.62422152531919
서울 도봉구 창동 628-20,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",2263,15197865,,이마트에브리데이 창동점,http://place.map.kakao.com/15197865,서울 도봉구 도봉로104길 53,127.035002765361,37.6435546573948
서울 강북구 수유동 54-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3990,363844593,,이마트에브리데이 수유시장점,http://place.map.kakao.com/363844593,서울 강북구 도봉로67길 18,127.022667679537,37.6307285450527
서울 강북구 수유동 270-115,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",3415,201153905,02-999-3779,서울경기양돈축협 하나로마트 수유점,http://place.map.kakao.com/201153905,서울 강북구 노해로23길 82,127.019380764944,37.6464558222889
서울 강북구 수유동 472-304,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",5000,2106971122,02-985-7747,GS더프레시 수유중앙점,http://place.map.kakao.com/2106971122,서울 강북구 삼양로79길 24-17,127.016148071554,37.6311116355332
서울 도봉구 쌍문동 80-49,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",1849,22676765,02-3297-3980,홈플러스익스프레스 서울쌍문점,http://place.map.kakao.com/22676765,서울 도봉구 도봉로 517,127.036126115727,37.6515622601239
서울 도봉구 창동 135-26,MT1,대형마트,"가정,생활 > 대형마트 > 이마트",889,8046583,02-901-1234,이마트 창동점,http://place.map.kakao.com/8046583,서울 도봉구 노해로65길 4,127.047226995957,37.6517925939067
서울 강북구 번동 161-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3252,15263248,,이마트 에브리데이 번동점,http://place.map.kakao.com/15263248,서울 강북구 오현로32길 18,127.04019977787071,37.62813894478682
서울 도봉구 창동 297-16,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1363,1240481955,02-995-0949,GS더프레시 창동점,http://place.map.kakao.com/1240481955,서울 도봉구 해등로12길 3,127.041366051573,37.6537183926917
서울 도봉구 쌍문동 508-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3798,8546634,,이마트에브리데이 쌍문동점,http://place.map.kakao.com/8546634,서울 도봉구 삼양로 610,127.013962040641,37.6576107557789
서울 도봉구 쌍문동 619,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1647,19388333,02-900-2101,북서울농협하나로마트,http://place.map.kakao.com/19388333,서울 도봉구 해등로 166,127.038558720822,37.6574503112708
서울 도봉구 쌍문동 19,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1979,11840113,02-993-5604,롯데프레시&델리 쌍문점,http://place.map.kakao.com/11840113,서울 도봉구 도당로 10,127.03521748869953,37.65916655526784
서울 도봉구 방학동 484-7,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",2679,696781247,02-955-2739,GS더프레시 방학신동아점,http://place.map.kakao.com/696781247,서울 도봉구 시루봉로 103-1,127.027322087846,37.6601023355312
서울 도봉구 방학동 707-7,MT1,대형마트,"가정,생활 > 대형마트 > 홈플러스",1647,8165508,02-912-2080,홈플러스 메가푸드마켓 방학점,http://place.map.kakao.com/8165508,서울 도봉구 도봉로 678,127.043667346598,37.6648473900421
서울 도봉구 창동 274-5,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1172,18165812,02-907-5689,롯데슈퍼프레시 창동2점,http://place.map.kakao.com/18165812,서울 도봉구 해등로16길 63,127.043598402885,37.655488019203
서울 도봉구 방학동 271-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2718,10363449,02-3491-4297,롯데슈퍼프레시 방학점,http://place.map.kakao.com/10363449,서울 도봉구 방학로 223,127.0273736208732,37.66155560672597
서울 노원구 월계동 776,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",2450,16446383,02-904-5622,롯데프레시&델리 월계점,http://place.map.kakao.com/16446383,서울 노원구 초안산로5길 12,127.052036444937,37.6325491502567
서울 도봉구 창동 1-15,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",442,8127531,02-3499-6000,하나로마트 창동점,http://place.map.kakao.com/8127531,서울 도봉구 마들로11길 20,127.05180711134861,37.65468823140788
서울 노원구 중계동 361,MT1,대형마트,"가정,생활 > 대형마트 > 롯데마트",1505,21413357,02-2092-2500,롯데마트 중계점,http://place.map.kakao.com/21413357,서울 노원구 노원로 330,127.070969405914,37.6467460061998
서울 노원구 상계동 764-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 홈플러스익스프레스",978,13065207,02-935-0183,홈플러스익스프레스 상계점,http://place.map.kakao.com/13065207,서울 노원구 동일로 1323,127.06288816509245,37.64692538162372
서울 노원구 상계동 1040-18,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 노브랜드",1854,461394586,02-380-5111,노브랜드 노원상계점,http://place.map.kakao.com/461394586,서울 노원구 수락산로 222,127.054225888122,37.6708831808383
서울 노원구 중계동 515-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1141,2082614878,02-3296-5606,롯데슈퍼프레시 중계역점,http://place.map.kakao.com/2082614878,서울 노원구 동일로 1308,127.06426968579372,37.64589751581228
서울 노원구 상계동 749-9,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",566,10351594,02-938-5602,롯데프레시&델리 상계7동점,http://place.map.kakao.com/10351594,서울 노원구 동일로 1372,127.06177548351138,37.65108058320631
서울 노원구 상계동 649,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 하나로마트",1294,8127216,02-937-0291,하나로마트 상계점,http://place.map.kakao.com/8127216,서울 노원구 동일로 1538,127.05807586721022,37.66592055082055
서울 노원구 중계동 509,MT1,대형마트,"가정,생활 > 대형마트 > 킴스클럽",1758,18276127,02-948-2001,킴스클럽 중계점,http://place.map.kakao.com/18276127,서울 노원구 동일로204가길 46,127.067882218984,37.6411328910448
서울 노원구 상계동 651,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",1292,11840099,02-934-1154,롯데슈퍼프레시 상계11점,http://place.map.kakao.com/11840099,서울 노원구 동일로 1541,127.056874469549,37.6659409577969
서울 도봉구 도봉동 62-1,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 이마트에브리데이",3231,20707906,,이마트에브리데이 도봉점,http://place.map.kakao.com/20707906,서울 도봉구 도봉로180길 38,127.04800491676912,37.68256256466307
서울 노원구 상계동 684,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1323,7999242,02-2091-0011,GS더프레시 상계점,http://place.map.kakao.com/7999242,서울 노원구 한글비석로 471,127.06547082858748,37.66402642045067
서울 노원구 상계동 624,MT1,대형마트,"가정,생활 > 대형마트",1638,21308663,02-429-9155,세이러스 본사,http://place.map.kakao.com/21308663,서울 노원구 동일로227길 26,127.054682411425,37.6689692885149
서울 노원구 상계동 453-2,MT1,대형마트,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",1453,2015462072,02-3392-4757,GS더프레시 노원비석로점,http://place.map.kakao.com/2015462072,서울 노원구 한글비석로 452,127.067820332023,37.6640341027754
