address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y,종별
서울 광진구 구의동 252-16,HP8,병원,"의료,건강 > 병원 > 한방병원",136,1874506453,02-454-7582,오석한방병원,http://place.map.kakao.com/1874506453,서울 광진구 자양로 116,127.08385331398644,37.53808155231285,한방병원
서울 광진구 자양동 610-12,HP8,병원,"의료,건강 > 병원 > 내과",805,1677507260,02-452-3434,서울굿모닝내과의원,http://place.map.kakao.com/1677507260,서울 광진구 뚝섬로 595,127.0761928046246,37.53318890481456,내과
서울 광진구 구의동 218-37,HP8,병원,"의료,건강 > 병원 > 정형외과",889,569448096,02-455-2018,더바름정형외과의원,http://place.map.kakao.com/569448096,서울 광진구 아차산로 450-2,127.09246010459205,37.53874907518811,정형외과
서울 광진구 자양동 219-2,HP8,병원,"의료,건강 > 병원 > 안과",258,1418050845,02-446-6675,연세안안과의원,http://place.map.kakao.com/1418050845,서울 광진구 자양로 95,127.08322332921028,37.53626531127713,안과
서울 광진구 자양동 216-10,HP8,병원,"의료,건강 > 병원 > 치과",298,23442266,02-2201-0082,서울필치과의원,http://place.map.kakao.com/23442266,서울 광진구 아차산로 378,127.08473413748357,37.53655823330591,치과
서울 광진구 자양동 219-2,HP8,병원,"의료,건강 > 병원 > 정신건강의학과",262,9229567,02-2201-5757,구의연세정신건강의학과의원,http://place.map.kakao.com/9229567,서울 광진구 자양로 95,127.08320178705726,37.53622505173488,정신건강의학과
서울 광진구 구의동 667,HP8,병원,"의료,건강 > 병원 > 내과",677,265773336,02-3437-9201,구의베스트내과의원,http://place.map.kakao.com/265773336,서울 광진구 아차산로 431,127.0900597700966,37.53836350018402,내과
서울 광진구 자양동 870,HP8,병원,"의료,건강 > 병원 > 안과",525,525398117,02-455-0506,아산아이톡안과의원,http://place.map.kakao.com/525398117,서울 광진구 아차산로 402,127.08785246817398,37.53661001467632,안과
서울 광진구 자양동 657-5,HP8,병원,"의료,건강 > 병원 > 신경외과",568,1035033177,02-454-7575,뿌리신경외과의원,http://place.map.kakao.com/1035033177,서울 광진구 자양로 65,127.084366504662,37.5336230368724,신경외과
서울 광진구 자양동 636-5,HP8,병원,"의료,건강 > 병원 > 치과",788,90365396,02-457-7528,서울삼성치과의원,http://place.map.kakao.com/90365396,서울 광진구 뚝섬로 642,127.08076184157045,37.53151361085199,치과
서울 광진구 자양동 779-8,HP8,병원,"의료,건강 > 병원 > 산부인과",153,10873460,02-455-1356,프리마여성의원,http://place.map.kakao.com/10873460,서울 광진구 자양로 109,127.08314918953955,37.53725718458476,산부인과
서울 광진구 자양동 219-2,HP8,병원,"의료,건강 > 병원 > 정형외과",262,1547955659,02-6958-9211,구의탑정형외과의원,http://place.map.kakao.com/1547955659,서울 광진구 자양로 95,127.083201787058,37.5362250517415,정형외과
서울 광진구 구의동 254-36,HP8,병원,"가정,생활 > 반려동물 > 동물병원",428,1814195075,02-456-7775,다봄동물병원,http://place.map.kakao.com/1814195075,서울 광진구 자양로 163,127.083880530703,37.5421765767908,동물병원
서울 광진구 구의동 213-3,HP8,병원,"의료,건강 > 병원 > 내과",1019,8368586,02-456-7001,서울내외의원,http://place.map.kakao.com/8368586,서울 광진구 구의강변로 99,127.093868609532,37.5395011998419,내과
서울 광진구 자양동 870,HP8,병원,"의료,건강 > 병원 > 이비인후과",525,2072332702,,이스트폴담우이비인후과의원,http://place.map.kakao.com/2072332702,서울 광진구 아차산로 402,127.08784567948891,37.53661001972641,이비인후과
서울 광진구 자양동 621-24,HP8,병원,"의료,건강 > 병원 > 치과",402,1594624081,02-3436-2875,라이트치과의원,http://place.map.kakao.com/1594624081,서울 광진구 자양로15길 51-1,127.080747632924,37.5351248317634,치과
서울 광진구 구의동 252-14,HP8,병원,"의료,건강 > 병원 > 일반의원",123,10007165,02-455-2264,한마음의원,http://place.map.kakao.com/10007165,서울 광진구 자양로 126,127.083675524391,37.5389610544074,일반의원
서울 광진구 자양동 616-29,HP8,병원,"의료,건강 > 병원 > 치과",742,27255935,02-453-7528,이튼플러스치과의원,http://place.map.kakao.com/27255935,서울 광진구 뚝섬로 629,127.079540696002,37.5322064084105,치과
서울 광진구 자양동 681-40,HP8,병원,"의료,건강 > 병원 > 정형외과",788,10512129,02-444-3330,상일정형외과의원,http://place.map.kakao.com/10512129,서울 광진구 자양로 42,127.086043659279,37.5320144413204,정형외과
서울 광진구 화양동 7-3,HP8,병원,"의료,건강 > 병원 > 비뇨기과",1183,1606501316,1661-2282,SNU건전비뇨의학과의원,http://place.map.kakao.com/1606501316,서울 광진구 아차산로 229,127.06930280087494,37.540744432586514,비뇨기과
서울 광진구 자양동 219-2,HP8,병원,"의료,건강 > 병원 > 피부과",262,10658400,,연세서울의원,http://place.map.kakao.com/10658400,서울 광진구 자양로 95,127.08321083759132,37.53622414436429,피부과
서울 광진구 자양동 779-8,HP8,병원,"의료,건강 > 병원 > 재활의학과",138,10153400,02-2201-3636,광진재활의학과의원 통증의학과,http://place.map.kakao.com/10153400,서울 광진구 자양로 109,127.083144261543,37.5374045015822,재활의학과
서울 동대문구 용두동 40-13,HP8,병원,"의료,건강 > 병원 > 내과",194,9833295,02-968-1088,속편한내과의원,http://place.map.kakao.com/9833295,서울 동대문구 고산자로 399,127.03778727186848,37.57525790561615,내과
서울 동대문구 제기동 1046-4,HP8,병원,"의료,건강 > 병원 > 정형외과",472,12990683,1544-6003,서울나은병원,http://place.map.kakao.com/12990683,서울 동대문구 왕산로 137,127.03885311926,37.5785993475183,정형외과
서울 동대문구 용두동 27-4,HP8,병원,"의료,건강 > 병원 > 정형외과",222,7950441,0507-1400-5782,선정형외과의원,http://place.map.kakao.com/7950441,서울 동대문구 고산자로 410,127.03876926864127,37.57626850301268,정형외과
서울 동대문구 전농동 620-56,HP8,병원,"의료,건강 > 병원 > 이비인후과",623,420838669,02-6235-1234,잘듣는이비인후과의원,http://place.map.kakao.com/420838669,서울 동대문구 왕산로36길 6,127.0435775934993,37.5790941456921,이비인후과
서울 동대문구 청량리동 766,HP8,병원,"의료,건강 > 병원 > 피부과",701,1595331895,02-963-7711,자연튼튼의원,http://place.map.kakao.com/1595331895,서울 동대문구 왕산로 183,127.043576942931,37.5799203573415,피부과
서울 동대문구 제기동 1012,HP8,병원,"의료,건강 > 병원 > 피부과",495,1637831541,02-966-3141,우태하피부과의원 동대문점,http://place.map.kakao.com/1637831541,서울 동대문구 왕산로 151,127.04025250899771,37.578848453986275,피부과
서울 동대문구 용두동 798,HP8,병원,"의료,건강 > 병원 > 한방병원",456,532728773,02-964-1004,솔라시도한방병원,http://place.map.kakao.com/532728773,서울 동대문구 고산자로32길 78,127.04314646305951,37.57747251470519,한방병원
서울 동대문구 용두동 793,HP8,병원,"의료,건강 > 병원 > 신경과",537,708897271,02-2138-1191,청량리삼성신경과의원,http://place.map.kakao.com/708897271,서울 동대문구 왕산로32길 7,127.04187030577609,37.57892627772552,신경과
서울 동대문구 전농동 620-56,HP8,병원,"의료,건강 > 병원 > 피부과",631,1908947976,02-960-3469,더힐피부과의원 동대문점,http://place.map.kakao.com/1908947976,서울 동대문구 왕산로36길 6,127.043474652315,37.5792302337349,피부과
서울 동대문구 제기동 652-2,HP8,병원,"의료,건강 > 병원 > 안과",603,11723815,02-966-0225,서울베스트안과의원 본관,http://place.map.kakao.com/11723815,서울 동대문구 왕산로 171,127.04211402300265,37.57949111424015,안과
서울 동대문구 전농동 622-1,HP8,병원,"의료,건강 > 병원 > 피부과",579,1704170990,02-2038-3275,오가나셀피부과의원 동대문점,http://place.map.kakao.com/1704170990,서울 동대문구 답십리로 9,127.04322421180551,37.57880145257708,피부과
서울 동대문구 전농동 622-1,HP8,병원,"의료,건강 > 병원 > 내과",566,654084147,02-6953-9663,삼성베스트내과의원,http://place.map.kakao.com/654084147,서울 동대문구 답십리로 9,127.04322865889205,37.57866089588209,내과
서울 동대문구 청량리동 750,HP8,병원,"의료,건강 > 병원 > 안과",775,340217195,02-964-5235,다보는성모안과의원,http://place.map.kakao.com/340217195,서울 동대문구 왕산로 193,127.044532622955,37.5802299425513,안과
서울 동대문구 제기동 1016,HP8,병원,"의료,건강 > 병원 > 치과",465,18857245,02-955-2804,동대문나눔치과의원,http://place.map.kakao.com/18857245,서울 동대문구 왕산로 143,127.039437270622,37.5785919458582,치과
서울 동대문구 전농동 620-70,HP8,병원,"의료,건강 > 병원 > 정형외과",623,525978198,02-6213-3305,청량리서울아산정형외과의원,http://place.map.kakao.com/525978198,서울 동대문구 왕산로 178,127.043146387936,37.5793042356753,정형외과
서울 동대문구 용두동 122-52,HP8,병원,"의료,건강 > 병원 > 통증클리닉",732,10201107,02-927-2471,김승일마취과의원,http://place.map.kakao.com/10201107,서울 동대문구 천호대로 72,127.031456303211,37.573739784305,통증클리닉
서울 동대문구 전농동 621-1,HP8,병원,"의료,건강 > 병원 > 비뇨기과",603,1295194877,02-6933-9020,서울N비뇨기과의원 청량리점,http://place.map.kakao.com/1295194877,서울 동대문구 왕산로 176,127.042915380718,37.5791998045922,비뇨기과
서울 동대문구 전농동 620-6,HP8,병원,"의료,건강 > 병원 > 피부과",706,313281463,1833-2789,블리비의원 청량리점,http://place.map.kakao.com/313281463,서울 동대문구 왕산로 190,127.04433864988415,37.5795849039836,피부과
서울 동대문구 제기동 1132,HP8,병원,"의료,건강 > 병원 > 치과",488,14739598,02-967-2228,림플란트치과,http://place.map.kakao.com/14739598,서울 동대문구 왕산로 127,127.037539826212,37.578448405456,치과
서울 동대문구 전농동 648-1,HP8,병원,"의료,건강 > 병원 > 정형외과",712,25722947,02-2238-8448,주정형외과의원,http://place.map.kakao.com/25722947,서울 동대문구 서울시립대로 50,127.047622616028,37.5756336663766,정형외과
서울 동대문구 제기동 635-19,HP8,병원,"의료,건강 > 병원 > 외과",679,16649037,02-968-5700,라환도외과의원,http://place.map.kakao.com/16649037,서울 동대문구 왕산로 181,127.0431784102059,37.579864642163926,외과
서울 동대문구 전농동 620-69,HP8,병원,"의료,건강 > 병원 > 피부과",834,1438832674,02-967-1064,오아로 피부과의원 청량리점,http://place.map.kakao.com/1438832674,서울 동대문구 왕산로 200,127.04615585704832,37.579890545357316,피부과
서울 동대문구 용두동 29-4,HP8,병원,"의료,건강 > 병원 > 이비인후과",192,8992466,02-960-0075,미래이비인후과의원,http://place.map.kakao.com/8992466,서울 동대문구 고산자로 406,127.03847471076986,37.57583071608998,이비인후과
서울 동대문구 용두동 90-9,HP8,병원,"의료,건강 > 병원 > 내과",487,2116881459,02-966-6520,서울사대내과의원,http://place.map.kakao.com/2116881459,서울 동대문구 왕산로26길 4,127.036316896484,37.5778685478044,내과
서울 동대문구 전농동 620-47,HP8,병원,"의료,건강 > 병원 > 치과",834,798202254,02-6954-2875,연세스카이치과의원,http://place.map.kakao.com/798202254,서울 동대문구 왕산로 200,127.04615585704803,37.57989054535136,치과
서울 동대문구 제기동 635-20,HP8,병원,"의료,건강 > 병원 > 정형외과",661,1138640251,02-3293-0111,제일정형외과의원,http://place.map.kakao.com/1138640251,서울 동대문구 왕산로 179,127.042951936862,37.5797728234183,정형외과
서울 동대문구 용두동 104-3,HP8,병원,"의료,건강 > 병원 > 이비인후과",735,1050599494,02-928-4124,보아스이비인후과의원,http://place.map.kakao.com/1050599494,서울 동대문구 왕산로 86,127.03247909660338,37.57770027919014,이비인후과
서울 동대문구 청량리동 40-9,HP8,병원,"의료,건강 > 병원 > 종합병원",1406,9821944,02-966-1616,서울성심병원,http://place.map.kakao.com/9821944,서울 동대문구 왕산로 259,127.049838048407,37.5841741732334,종합병원
서울 동대문구 신설동 103-10,HP8,병원,"의료,건강 > 병원 > 산부인과",1265,7864678,02-2234-6555,신설마리아병원,http://place.map.kakao.com/7864678,서울 동대문구 천호대로 20,127.02538547827531,37.57417102035537,산부인과
서울 동대문구 용두동 40-11,HP8,병원,"의료,건강 > 병원 > 정형외과",192,9260300,02-968-5544,아주정형외과의원,http://place.map.kakao.com/9260300,서울 동대문구 고산자로 399,127.037800849434,37.5752443863569,정형외과
서울 동대문구 용두동 38-20,HP8,병원,"가정,생활 > 반려동물 > 동물병원",161,15236878,02-3295-3927,엘동물병원,http://place.map.kakao.com/15236878,서울 동대문구 고산자로 391,127.03788653382415,37.57455329601073,동물병원
서울 동대문구 전농동 621-1,HP8,병원,"의료,건강 > 병원 > 내과",603,26633726,02-967-0011,건강한우리내과의원,http://place.map.kakao.com/26633726,서울 동대문구 왕산로 176,127.042919909089,37.5791998029459,내과
서울 동대문구 제기동 1138,HP8,병원,"의료,건강 > 병원 > 정형외과",500,1548124255,02-965-2288,제기동정형외과의원,http://place.map.kakao.com/1548124255,서울 동대문구 왕산로 123,127.037160568199,37.5784269015951,정형외과
서울 동대문구 용두동 793,HP8,병원,"의료,건강 > 병원 > 비뇨기과",514,26562571,02-967-8222,열린비뇨기과의원,http://place.map.kakao.com/26562571,서울 동대문구 왕산로32길 7,127.041796609218,37.5787280851667,비뇨기과
서울 동대문구 전농동 647-1,HP8,병원,"의료,건강 > 병원 > 치과",636,13507322,02-2247-7768,늘솜치과의원,http://place.map.kakao.com/13507322,서울 동대문구 서울시립대로 36,127.046906496219,37.5745635715553,치과
서울 동대문구 청량리동 743-1,HP8,병원,"의료,건강 > 병원 > 이비인후과",850,8095833,02-959-5501,초이스이비인후과의원,http://place.map.kakao.com/8095833,서울 동대문구 홍릉로 5-1,127.044795675851,37.5809037863324,이비인후과
서울 동대문구 용두동 793,HP8,병원,"의료,건강 > 병원 > 안과",515,1902171094,,서울베스트안과의원,http://place.map.kakao.com/1902171094,서울 동대문구 왕산로32길 7,127.041796610225,37.5787298871544,안과
서울 동대문구 제기동 654-1,HP8,병원,"의료,건강 > 병원 > 신경외과",582,1264883696,02-966-8275,위풍당당신경외과의원,http://place.map.kakao.com/1264883696,서울 동대문구 왕산로 167,127.041697359511,37.5793984597798,신경외과
서울 동대문구 청량리동 268,HP8,병원,"의료,건강 > 병원 > 피부과",887,772314999,02-2039-3675,닥터에버스의원 청량리점,http://place.map.kakao.com/772314999,서울 동대문구 왕산로 205,127.045572303069,37.580893578127,피부과
서울 동대문구 전농동 621-1,HP8,병원,"의료,건강 > 병원 > 안과",601,9700894,02-962-0075,강북밝은안과의원,http://place.map.kakao.com/9700894,서울 동대문구 왕산로 176,127.042897258964,37.5791853952758,안과
서울 동대문구 전농동 620-15,HP8,병원,"의료,건강 > 병원 > 피부과",677,866805798,02-6949-1201,닥터스피부과의원 동대문,http://place.map.kakao.com/866805798,서울 동대문구 왕산로 186,127.044163046895,37.5793687312682,피부과
서울 동대문구 전농동 621-1,HP8,병원,"의료,건강 > 병원 > 산부인과",597,848426723,02-6959-6616,여자의봄산부인과의원,http://place.map.kakao.com/848426723,서울 동대문구 왕산로 176,127.042915347622,37.5791421409915,산부인과
서울 중랑구 신내동 316,HP8,병원,"의료,건강 > 병원 > 종합병원",855,12997914,02-2276-7000,서울의료원,http://place.map.kakao.com/12997914,서울 중랑구 신내로 156,127.09804713329923,37.61283151896755,종합병원
서울 중랑구 망우동 470-18,HP8,병원,"의료,건강 > 병원 > 피부과 > 이지함피부과",943,1741409586,02-6367-6700,이지함피부과 망우점,http://place.map.kakao.com/1741409586,서울 중랑구 망우로 422,127.09897607282178,37.59931139528238,이지함피부과
서울 중랑구 신내동 559-2,HP8,병원,"의료,건강 > 병원 > 정형외과",211,1147014298,02-433-8875,신내푸른정형외과의원,http://place.map.kakao.com/1147014298,서울 중랑구 신내로 71,127.09510668445346,37.605548527484835,정형외과
서울 중랑구 망우동 488-4,HP8,병원,"의료,건강 > 병원 > 산부인과",866,1213265778,02-490-4000,장스여성병원,http://place.map.kakao.com/1213265778,서울 중랑구 망우로 411,127.0979074499184,37.599586187733664,산부인과
서울 중랑구 신내동 666,HP8,병원,"의료,건강 > 병원 > 노인,요양병원",161,11294138,02-577-9696,로하스동서울요양병원,http://place.map.kakao.com/11294138,서울 중랑구 봉화산로 194,127.09472729873,37.606440812305,"노인,요양병원"
서울 중랑구 신내동 667,HP8,병원,"의료,건강 > 병원 > 정형외과",238,10067956,02-3423-0129,신내성모정형외과의원,http://place.map.kakao.com/10067956,서울 중랑구 신내로 82,127.095561126095,37.6066780013119,정형외과
서울 중랑구 신내동 588-4,HP8,병원,"의료,건강 > 병원 > 이비인후과",285,10337305,02-3421-7337,맑은성모이비인후과의원,http://place.map.kakao.com/10337305,서울 중랑구 신내로14길 13,127.09608099491331,37.60583425300454,이비인후과
서울 중랑구 망우동 489-9,HP8,병원,"의료,건강 > 병원 > 노인,요양병원",840,535945577,02-433-1195,마인드웰병원,http://place.map.kakao.com/535945577,서울 중랑구 망우로 403,127.09689261019695,37.59942574791849,"노인,요양병원"
서울 중랑구 신내동 667,HP8,병원,"의료,건강 > 병원 > 안과",238,10529572,02-3423-2888,신내이안과의원,http://place.map.kakao.com/10529572,서울 중랑구 신내로 82,127.095561126095,37.6066780013119,안과
서울 중랑구 신내동 544,HP8,병원,"의료,건강 > 병원 > 내과",392,8442633,02-435-2277,신내우리의원,http://place.map.kakao.com/8442633,서울 중랑구 신내로 50-3,127.09590836984925,37.60369183973482,내과
서울 중랑구 망우동 227,HP8,병원,"의료,건강 > 병원 > 시도립병원",1333,10496084,02-2036-0200,서울특별시 북부병원,http://place.map.kakao.com/10496084,서울 중랑구 양원역로 38,127.107793319913,37.6042996621047,시도립병원
서울 중랑구 신내동 666,HP8,병원,"의료,건강 > 병원 > 피부과",160,12132581,02-3421-7600,맑은피부과의원,http://place.map.kakao.com/12132581,서울 중랑구 봉화산로 194,127.09470913068378,37.60640298532613,피부과
서울 중랑구 중화동 110-43,HP8,병원,"의료,건강 > 병원 > 정형외과",1143,15112271,02-434-2119,디앤에프병원,http://place.map.kakao.com/15112271,서울 중랑구 봉화산로 64,127.081435365941,37.6015060995935,정형외과
서울 중랑구 신내동 563-2,HP8,병원,"가정,생활 > 반려동물 > 동물병원",277,219339635,02-433-7515,아이봄동물병원,http://place.map.kakao.com/219339635,서울 중랑구 신내로 66,127.095626991164,37.6050489587517,동물병원
서울 중랑구 망우동 490-8,HP8,병원,"의료,건강 > 병원 > 한방병원",905,1486178511,02-2038-0100,경동한방병원,http://place.map.kakao.com/1486178511,서울 중랑구 망우로 400,127.096555320496,37.5986773011103,한방병원
서울 중랑구 망우동 207-2,HP8,병원,"의료,건강 > 병원 > 재활의학과",1218,669384270,02-3426-0100,러스크서울병원,http://place.map.kakao.com/669384270,서울 중랑구 망우로 470,127.104326678267,37.600142906146,재활의학과
서울 중랑구 망우동 490-1,HP8,병원,"의료,건강 > 병원 > 치과",905,1197556015,02-495-7788,연세좋은치과의원,http://place.map.kakao.com/1197556015,서울 중랑구 망우로 404,127.097181805579,37.5988885197382,치과
서울 중랑구 신내동 667,HP8,병원,"의료,건강 > 병원 > 내과",235,10938915,02-3423-3033,한사랑내과의원,http://place.map.kakao.com/10938915,서울 중랑구 신내로 82,127.09555300721716,37.60652844362957,내과
서울 중랑구 신내동 418-6,HP8,병원,"의료,건강 > 병원 > 일반의원",730,13140255,02-3422-1911,서울신내의원,http://place.map.kakao.com/13140255,서울 중랑구 용마산로 622,127.101177992908,37.6063994187493,일반의원
서울 중랑구 신내동 666,HP8,병원,"의료,건강 > 병원 > 내과",160,10566794,02-3421-2211,속편안내과,http://place.map.kakao.com/10566794,서울 중랑구 봉화산로 194,127.094713722389,37.6064516350756,내과
서울 중랑구 망우동 470-22,HP8,병원,"의료,건강 > 병원 > 안과",928,8021264,02-491-1900,우리들안과의원,http://place.map.kakao.com/8021264,서울 중랑구 망우로 412,127.097911140049,37.5989455803553,안과
서울 중랑구 상봉동 74-46,HP8,병원,"의료,건강 > 병원 > 내과",845,13510406,02-491-0768,신우내과의원,http://place.map.kakao.com/13510406,서울 중랑구 망우로 377,127.0941377650005,37.59875043238669,내과
서울 중랑구 신내동 613-8,HP8,병원,"의료,건강 > 병원 > 정신건강의학과",386,1861222550,02-6951-4846,연세혜안정신건강의학과의원,http://place.map.kakao.com/1861222550,서울 중랑구 봉화산로 218,127.097100998183,37.6072876152279,정신건강의학과
서울 중랑구 신내동 588-4,HP8,병원,"의료,건강 > 병원 > 치과",288,7946496,02-3422-2827,선치과의원,http://place.map.kakao.com/7946496,서울 중랑구 신내로14길 13,127.0961070040433,37.605804499169956,치과
서울 중랑구 상봉동 74-43,HP8,병원,"가정,생활 > 반려동물 > 동물병원",853,1370609293,02-2038-7533,모루동물의료센터,http://place.map.kakao.com/1370609293,서울 중랑구 망우로 373,127.093642761418,37.5986309943943,동물병원
서울 중랑구 망우동 489-9,HP8,병원,"의료,건강 > 병원 > 정형외과",840,1261448583,02-496-0011,대들보정형외과의원,http://place.map.kakao.com/1261448583,서울 중랑구 망우로 403,127.09689940692058,37.59942754431968,정형외과
서울 중랑구 신내동 563-3,HP8,병원,"의료,건강 > 병원 > 산부인과",263,9779142,02-3422-3378,미애로여성의원 중랑점,http://place.map.kakao.com/9779142,서울 중랑구 신내로 72,127.09566821749117,37.605405717262926,산부인과
서울 중랑구 신내동 667,HP8,병원,"의료,건강 > 병원 > 피부과",239,10196316,02-3421-7563,김한중피부과의원,http://place.map.kakao.com/10196316,서울 중랑구 신내로 82,127.0955747208,37.6066815942611,피부과
서울 중랑구 신내동 613-71,HP8,병원,"의료,건강 > 병원 > 일반의원",384,13012180,02-3422-2216,푸른의원,http://place.map.kakao.com/13012180,서울 중랑구 봉화산로 217,127.09685696335339,37.60774191439161,일반의원
서울 중랑구 묵동 180-55,HP8,병원,"의료,건강 > 병원 > 정형외과",1359,953287061,02-978-8575,마디세상병원,http://place.map.kakao.com/953287061,서울 중랑구 동일로 890,127.078187297841,37.6099163322854,정형외과
서울 중랑구 신내동 613-8,HP8,병원,"의료,건강 > 병원 > 치과",377,1847432355,02-6451-2875,서울행복치과의원,http://place.map.kakao.com/1847432355,서울 중랑구 봉화산로 218,127.096921159468,37.6074661589522,치과
서울 중랑구 망우동 470-11,HP8,병원,"의료,건강 > 병원 > 가정의학과",913,1908313957,02-2088-2566,서울우림365의원,http://place.map.kakao.com/1908313957,서울 중랑구 망우로 412,127.097906812373,37.5990996533445,가정의학과
서울 중랑구 신내동 563-3,HP8,병원,"의료,건강 > 병원 > 내과",261,1332655912,02-3422-5551,프라임성모내과의원,http://place.map.kakao.com/1332655912,서울 중랑구 신내로 72,127.0956535320601,37.6054345608359,내과
서울 중랑구 망우동 488-4,HP8,병원,"의료,건강 > 병원 > 내과",863,9983855,02-490-4102,장스내과의원,http://place.map.kakao.com/9983855,서울 중랑구 망우로 411,127.09782250810902,37.59957724826102,내과
서울 중랑구 망우동 490-9,HP8,병원,"의료,건강 > 병원 > 이비인후과",903,9298727,02-494-1300,열린연세이비인후과의원,http://place.map.kakao.com/9298727,서울 중랑구 망우로 402,127.09694731675515,37.598823841254266,이비인후과
서울 중랑구 신내동 785,HP8,병원,"의료,건강 > 병원 > 치과",512,526723357,02-433-2222,연세그린치과의원,http://place.map.kakao.com/526723357,서울 중랑구 신내로7길 16,127.09574234702866,37.60227516768659,치과
서울 중랑구 신내동 666,HP8,병원,"의료,건강 > 병원 > 정형외과",160,1368899242,02-3421-0075,시원척척의원,http://place.map.kakao.com/1368899242,서울 중랑구 봉화산로 194,127.094709192372,37.6064516387111,정형외과
서울 중랑구 신내동 418-6,HP8,병원,"의료,건강 > 병원 > 노인,요양병원",730,2050595770,,서울신내요양병원,http://place.map.kakao.com/2050595770,서울 중랑구 용마산로 622,127.101177980704,37.6063904088649,"노인,요양병원"
서울 중랑구 신내동 571-8,HP8,병원,"가정,생활 > 반려동물 > 동물병원",320,9442356,02-432-7530,진서동물병원,http://place.map.kakao.com/9442356,서울 중랑구 신내로10길 7,127.095925517781,37.6046991324621,동물병원
서울 중랑구 망우동 470-11,HP8,병원,"의료,건강 > 병원 > 항문외과",918,20347872,02-496-8002,강북송도외과의원 치질&대장내시경 &항문외과,http://place.map.kakao.com/20347872,서울 중랑구 망우로 412,127.097997381344,37.5990824593571,항문외과
서울 중랑구 망우동 128-29,HP8,병원,"의료,건강 > 병원 > 종합병원",1555,10295152,1644-1600,동부제일병원,http://place.map.kakao.com/10295152,서울 중랑구 망우로 511,127.109024676889,37.600665739231,종합병원
서울 중랑구 신내동 613-8,HP8,병원,"의료,건강 > 병원 > 소아청소년과",386,11099747,02-3422-3661,양수연소아청소년과의원,http://place.map.kakao.com/11099747,서울 중랑구 봉화산로 218,127.09706148770505,37.60738585557106,소아청소년과
서울 중랑구 상봉동 101-15,HP8,병원,"의료,건강 > 병원 > 안과",1306,2084691715,02-2038-0884,서울퍼시픽안과의원,http://place.map.kakao.com/2084691715,서울 중랑구 면목로 492,127.085967704297,37.5959059306383,안과
서울 중랑구 신내동 502-5,HP8,병원,"의료,건강 > 병원 > 치과",609,10384652,02-2208-7674,본치과의원,http://place.map.kakao.com/10384652,서울 중랑구 봉화산로56길 153,127.096850383609,37.6017935853546,치과
서울 중랑구 신내동 666,HP8,병원,"의료,건강 > 병원 > 치과",160,8223930,02-3423-2275,다솜치과의원,http://place.map.kakao.com/8223930,서울 중랑구 봉화산로 194,127.094713726959,37.6064552390301,치과
서울 성북구 동선동1가 115,HP8,병원,"의료,건강 > 병원 > 피부과 > CNP차앤박피부과",438,9431377,02-922-2900,CNP차앤박피부과 성신여대점,http://place.map.kakao.com/9431377,서울 성북구 동소문로 116,127.01794477574953,37.59322208746865,CNP차앤박피부과
서울 성북구 안암동5가 126-1,HP8,병원,"의료,건강 > 병원 > 대학병원",916,10161190,1577-0083,고려대학교 안암병원,http://place.map.kakao.com/10161190,서울 성북구 고려대로 73,127.02666361240254,37.5871135140285,대학병원
서울 성북구 동선동4가 53,HP8,병원,"의료,건강 > 병원 > 정형외과",537,202729757,02-929-2114,더서울병원,http://place.map.kakao.com/202729757,서울 성북구 아리랑로 16,127.016504707015,37.594235012381,정형외과
서울 성북구 동소문동5가 75,HP8,병원,"의료,건강 > 병원 > 내과",320,317082377,02-928-7588,돈암성모내과의원,http://place.map.kakao.com/317082377,서울 성북구 동소문로 98,127.01616911083399,37.592251074771696,내과
서울 성북구 동소문동4가 260,HP8,병원,"의료,건강 > 병원 > 내과",469,49189905,02-922-1050,서울제이내과,http://place.map.kakao.com/49189905,서울 성북구 동소문로 63,127.012215056764,37.5916695093348,내과
서울 성북구 삼선동4가 336,HP8,병원,"의료,건강 > 병원 > 정신건강의학과",189,1182532041,02-6954-7560,예온정신건강의학과의원,http://place.map.kakao.com/1182532041,서울 성북구 보문로 183,127.014787305884,37.5901771720109,정신건강의학과
서울 성북구 안암동2가 98-1,HP8,병원,"의료,건강 > 병원 > 내과",668,8657911,02-925-9696,고운숨결내과의원,http://place.map.kakao.com/8657911,서울 성북구 고려대로13길 8,127.023645099589,37.5870078401345,내과
서울 성북구 동선동1가 1-2,HP8,병원,"의료,건강 > 병원 > 한방병원",354,802256082,02-921-0088,성북미올한방병원,http://place.map.kakao.com/802256082,서울 성북구 동소문로 106,127.01708860478499,37.59257440135071,한방병원
서울 성북구 삼선동5가 298-14,HP8,병원,"의료,건강 > 병원 > 안과",63,9167522,02-796-0159,성모안과의원,http://place.map.kakao.com/9167522,서울 성북구 보문로 163,127.016376715125,37.588886741044,안과
서울 성북구 동소문동4가 75-2,HP8,병원,"의료,건강 > 병원 > 내과",548,621801014,1661-1082,속편한내과의원 돈암,http://place.map.kakao.com/621801014,서울 성북구 동소문로 47,127.01074296525755,37.590799294061355,내과
서울 성북구 동선동1가 2-5,HP8,병원,"의료,건강 > 병원 > 일반의원",319,1122552667,02-925-1190,더플러스성모의원,http://place.map.kakao.com/1122552667,서울 성북구 동소문로20가길 12,127.017108914119,37.5922599522024,일반의원
