school_name,school_type,gu,dong,address,address_detail,founded,lat,lng,geocode_source
솔샘고등학교,고등학교,강북구,,서울특별시 강북구 인수봉로 39,/ 솔샘고등학교 ,20090301,37.6237648476803,127.012068855446,addr
솔샘중학교,중학교,강북구,미아동,서울특별시 강북구 인수봉로 39,(미아동/ 솔샘중.고등학교),20090301,37.6237648476803,127.012068855446,addr
송곡고등학교,고등학교,중랑구,망우동,서울특별시 중랑구 양원역로 50,(망우동/송곡고등학교),19861231,37.6058454355439,127.106463734951,addr
송곡관광고등학교,고등학교,중랑구,망우동,서울특별시 중랑구 양원역로 67,(망우동),19970902,37.6065806263938,127.10537791548,addr
송곡여자고등학교,고등학교,중랑구,망우동,서울특별시 중랑구 양원역로 67,(망우동),19721231,37.6065806263938,127.10537791548,addr
송곡중학교,중학교,중랑구,망우본동,서울특별시 중랑구 양원역로 67,(망우본동,19700131,37.6065806263938,127.10537791548,addr
송례중학교,중학교,송파구,장지동,서울특별시 송파구 위례순환로 429 ,(장지동),20140301,37.4778330100686,127.13973449828,addr
송정중학교,중학교,강서구,공항동,서울특별시 강서구 남부순환로 121,(공항동/송정중학교),19910121,37.5531580711075,126.815243549144,addr
송파중학교,중학교,송파구,가락동,서울특별시 송파구 동남로 203,(가락동/ 송파중학교),19780227,37.4959246234885,127.129932432189,addr
수도사랑의학교,특수학교,종로구,사직동,서울특별시 종로구 사직로7길 17,/ 수도사랑의학교 (사직동),19980126,37.5747822076287,126.965233100854,addr
수도여자고등학교,고등학교,동작구,신대방동,서울특별시 동작구 여의대방로10길 73,/ 수도여자고등학교 (신대방동),19460610,37.4928014552579,126.914907105304,addr
수도여자고등학교부설방송통신고등학교,방송통신고등학교,동작구,신대방동,서울특별시 동작구 여의대방로10길 73,"(신대방동, 수도여자고등학교)",19740223,37.4928014552579,126.914907105304,addr
수도전기공업고등학교,고등학교,강남구,개포동,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),19240301,37.4849375350333,127.064478665219,addr
수락고등학교,고등학교,노원구,상계동,서울특별시 노원구 동일로245길 143,(상계동/수락고등학교),20020301,37.6829077650293,127.053570991513,addr
수락중학교,중학교,노원구,상계동,서울특별시 노원구 동일로 1729,/ 수락중학교 (상계동),20020301,37.6831446942923,127.054808336792,addr
수명고등학교,고등학교,강서구,내발산동,서울특별시 강서구 수명로2길 15,/ 수명고등학교 (내발산동),20090301,37.5497618629354,126.824766247612,addr
수명중학교,중학교,강서구,내발산동,서울특별시 강서구 수명로2길 16,(내발산동/수명중학교),20080301,37.5485669904719,126.824059627155,addr
수서중학교,중학교,강남구,수서동,서울특별시 강남구 광평로59길 57,(수서동/수서중학교),19930430,37.4912175755191,127.102355480301,addr
수송중학교,중학교,강북구,번동,서울특별시 강북구 한천로122길 21,(번동/수송중학교),20001125,37.6367599332935,127.03358552315,addr
수유중학교,중학교,강북구,수유동,서울특별시 강북구 인수봉로37길 40,(수유동/수유중학교),19720603,37.6312894231046,127.010319655123,addr
숙명여자고등학교,고등학교,강남구,도곡동,서울특별시 강남구 남부순환로 2807,/ 숙명여자고등학교 (도곡동),19060522,37.4914753613052,127.052612582715,addr
숙명여자중학교,중학교,강남구,,서울특별시 강남구 남부순환로 2807,/ 숙명여자중학교 ,19060522,37.4914753613052,127.052612582715,addr
숭곡중학교,중학교,성북구,하월곡동,서울특별시 성북구 종암로 208,/ 숭곡중학교 (하월곡동),20110113,37.6085534574833,127.03124026118,addr
숭문고등학교,고등학교,마포구,대흥동,서울특별시 마포구 숭문길 99,(대흥동),19460828,37.5508909515504,126.945886852057,addr
숭문중학교,중학교,마포구,대흥동,서울특별시 마포구 숭문길 99,/ 숭문중고등학교 (대흥동),19060401,37.5508909515504,126.945886852057,addr
숭실고등학교,고등학교,은평구,신사동,서울특별시 은평구 은평터널로7길 6,(신사동),18971010,37.5932748232178,126.902403937432,addr
숭실중학교,중학교,은평구,신사동,서울특별시 은평구 은평터널로7길 6,(신사동),18971010,37.5932748232178,126.902403937432,addr
숭의여자고등학교,고등학교,동작구,대방동,서울특별시 동작구 여의대방로36길 79,/ 숭의여자고등학교 (대방동),19031031,37.507364139341,126.92924328346,addr
숭의여자중학교,중학교,동작구,대방동,서울특별시 동작구 여의대방로36길 79,(대방동),19031031,37.507364139341,126.92924328346,addr
숭의초등학교,초등학교,중구,예장동,서울특별시 중구 소파로2길 10,/ 숭의초등학교 (예장동),19660225,37.5578530747432,126.987481605528,addr
숭인중학교,중학교,동대문구,답십리동,서울특별시 동대문구 천호대로47길 34,(답십리동/ 숭인중학교),19741227,37.5738482581785,127.043896480723,addr
시흥중학교,중학교,금천구,시흥동,서울특별시 금천구 시흥대로38길 60,", 시흥중학교 (시흥동)",19911030,37.4462950730433,126.905082280209,addr
신관중학교,중학교,관악구,신림동,서울특별시 관악구 신림로48길 17-16,/ (신림동 신관중학교) ,19840301,37.4802012453571,126.934452241482,addr
신광여자고등학교,고등학교,용산구,청파동,서울특별시 용산구 청파로 263,/ 신광여자고등학교 (청파동3가),19530608,37.5428998795519,126.969447523164,addr
신광여자중학교,중학교,용산구,청파동,서울특별시 용산구 청파로 263,(청파동3가),19460817,37.5428998795519,126.969447523164,addr
신광초등학교,초등학교,용산구,청파동,서울특별시 용산구 청파로 263,/ 신광초등학교 청파동 3가 100 (청파동3가),19641126,37.5428998795519,126.969447523164,addr
신구중학교,중학교,강남구,신사동,서울특별시 강남구 압구정로36길 17,(신사동/신구중학교),19880202,37.5274422864928,127.031672730195,addr
신길중학교,중학교,영등포구,신길동,서울특별시 영등포구 신길로28길 43,(신길동/ 신길중학교),20210301,37.5020345359595,126.915435514602,addr
신남중학교,중학교,양천구,신월동,서울특별시 양천구 중앙로29길 109,(신월동/신남중학교),19840109,37.520773887801,126.847826214409,addr
신도고등학교,고등학교,은평구,진관동,서울특별시 은평구 통일로 961,(진관동),20110301,37.6291325083008,126.918748608965,addr
신도림고등학교,고등학교,구로구,신도림동,서울특별시 구로구 경인로67길 159,(신도림동/신도림고등학교),20090301,37.5140629233737,126.88208378322,addr
신도림중학교,중학교,구로구,신도림동,서울특별시 구로구 경인로63길 74,/ 신도림중학교 (신도림동),19840109,37.5107407265629,126.884807054238,addr
신도봉중학교,중학교,도봉구,쌍문동,서울특별시 도봉구 도봉로115길 16,(쌍문동),19680806,37.6495947287047,127.03324806776,addr
신도중학교,중학교,은평구,진관동,서울특별시 은평구 진관1로 77-30,(진관동),20100301,37.6329931167171,126.930713128967,addr
신동중학교,중학교,서초구,잠원동,서울특별시 서초구 나루터로 27,/ 신동중학교 (잠원동/신동중학교),19900120,37.5169158985011,127.012915373961,addr
신림고등학교,고등학교,관악구,신림동,서울특별시 관악구 문성로 119,/ 신림고등학교 (신림동),19861217,37.4792104943499,126.916967177377,addr
신림중학교,중학교,관악구,신림동,서울특별시 관악구 신림로 40,(신림동/신림중학교),19731229,37.4703273364656,126.946003990797,addr
신명중학교,중학교,강동구,길동,서울특별시 강동구 명일로24길 25,(길동),19930110,37.5418144867925,127.149291882662,addr
신목고등학교,고등학교,양천구,신정동,서울특별시 양천구 안양천로 739,(신정동/신목고등학교),19861217,37.512909431854,126.873606945101,addr
신목중학교,중학교,양천구,목동,서울특별시 양천구 목동중앙로 88,(목동/신목중학교),19860129,37.5370239898936,126.873072488599,addr
신반포중학교,중학교,서초구,반포동,서울특별시 서초구 신반포로19길 26,/ 신반포중학교 (반포동/신반포중학교),19840109,37.5062653180781,126.996124207907,addr
신방학중학교,중학교,도봉구,방학동,서울특별시 도봉구 시루봉로 156,/ 신방학중학교 (방학동),19940105,37.6641404281763,127.028898968518,addr
신사중학교,중학교,강남구,압구정동,서울특별시 강남구 압구정로 123,(압구정동/신사중학교),19840301,37.5246515742682,127.020918846207,addr
신상중학교,중학교,노원구,상계동,서울특별시 노원구 동일로216길 42,(상계동/신상중학교),19880202,37.6519030829222,127.063986916145,addr
신서고등학교,고등학교,양천구,신정동,서울특별시 양천구 은행정로 42,/ 신서고등학교 (신정동),20060105,37.5239143189255,126.860209579436,addr
신서중학교,중학교,양천구,신정동,서울특별시 양천구 중앙로 206,(신정동/신서중학교),19821209,37.5159664434699,126.855016428706,addr
신수중학교,중학교,마포구,신수동,서울특별시 마포구 신수로 49,/ 신수중학교 (신수동),19861215,37.5459230000416,126.934131984442,addr
신암중학교,중학교,강동구,암사동,서울특별시 강동구 고덕로 65,/ 신암중학교 (암사동),19810504,37.5563616900258,127.133604335628,addr
신양중학교,중학교,광진구,자양동,서울특별시 광진구 자양강변길 73,/ 신양중학교 (자양동),19840109,37.5336522682692,127.063425269386,addr
신연중학교,중학교,서대문구,연희동,서울특별시 서대문구 모래내로 408,(연희동),19861215,37.582676783216,126.940382004992,addr
신원중학교,중학교,양천구,신월동,서울특별시 양천구 가로공원로55길 19,(신월동/신원중학교),19860129,37.5370924963028,126.82484194889,addr
신월중학교,중학교,양천구,신월동,서울특별시 양천구 남부순환로29길 25,/ 신월중학교 (신월동),19801217,37.5404619448842,126.828389031623,addr
신일고등학교,고등학교,강북구,미아동,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),19661013,37.627967222367,127.028403050284,addr
신일중학교,중학교,강북구,미아동,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),19661013,37.627967222367,127.028403050284,addr
신정여자중학교,중학교,강서구,,서울특별시 강서구 등촌로13아길 20,신정여자중학교 ,19780130,37.5384117486135,126.85717155125,addr
신진과학기술고등학교,고등학교,은평구,응암동,서울특별시 은평구 은평로6길 16,(응암동/학교법인신진학원),19700130,37.59871384669,126.918836393178,addr
신창중학교,중학교,,월계동,서울 노원구 월계로45길 92,(월계동/신창중학교),19840506,37.6285588034653,127.047477602261,addr
신천중학교,중학교,송파구,잠실동,서울특별시 송파구 백제고분로 11,/ 신천중학교 (잠실동),19751114,37.5162500127349,127.079283389854,addr
신현고등학교,고등학교,중랑구,상봉동,서울특별시 중랑구 봉화산로 174,/ 신현고등학교 (상봉동),20040301,37.6051463854873,127.092996578059,addr
신현중학교,중학교,중랑구,상봉동,서울특별시 중랑구 봉화산로 162,/ 신현중학교 (상봉동),19960115,37.6044645795756,127.091532797561,addr
신화중학교,중학교,양천구,신월동,서울특별시 양천구 남부순환로29길 35,", 신화중학교 (신월동)",19691111,37.5406111025313,126.829600421672,addr
아시아퍼시픽국제외국인학교,외국인학교,노원구,월계동,서울특별시 노원구 월계로45가길 57,(월계동),20061220,37.6312069854896,127.050296196373,addr
아주중학교,중학교,송파구,잠실동,서울특별시 송파구 올림픽로4길 69,/ 아주중학교 (잠실동),19861207,37.5052044945698,127.076298941322,addr
아현산업정보학교,각종학교(고),마포구,아현동,서울특별시 마포구 마포대로 249,(아현동/ 아현산업정보학교/ 아현직업학교),19540806,37.557026368803,126.958022776892,addr
아현중학교,중학교,마포구,아현동,서울특별시 마포구 마포대로 247,(아현동/아현중학교),19800202,37.5564007056196,126.9565000215,addr
아현중학교부설방송통신중학교,방송통신중학교,마포구,아현동,서울특별시 마포구 마포대로 247,/ 아현중학교 내 아현방송통신중학교 (아현동),20150301,37.5564007056196,126.9565000215,addr
안천중학교,중학교,금천구,독산동,서울특별시 금천구 한내로 69-44,(독산동/안천중학교),19910121,37.4595242629201,126.887498771184,addr
압구정고등학교,고등학교,강남구,압구정동,서울특별시 강남구 압구정로39길 20,/ 압구정고등학교 (압구정동),19861217,37.5311339475008,127.032711640733,addr
압구정중학교,중학교,강남구,압구정동,서울특별시 강남구 압구정로 225,/ 압구정중학교 (압구정동/압구정중학교),19830301,37.5302422355471,127.033002687736,addr
양강중학교,중학교,양천구,신월동,서울특별시 양천구 중앙로 319,(신월동),19860217,37.5249101622153,126.849620267451,addr
양동중학교,중학교,양천구,목동,서울특별시 양천구 목동중앙북로 49,(목동/양동중학교),19840109,37.5483687522185,126.868717203675,addr
양서중학교,중학교,양천구,신월동,서울특별시 양천구 남부순환로 380,(신월동/양서중학교),19900120,37.5326758132812,126.828972567552,addr
양재고등학교,고등학교,서초구,서초동,서울특별시 서초구 남부순환로346길 9,(서초동/양재고등학교),19900120,37.4824216431127,127.032079625373,addr
양정고등학교,고등학교,양천구,목동,서울특별시 양천구 안양천로 1039,(목동/양정고등학교),19050512,37.5353922607054,126.887734285049,addr
양정중학교,중학교,양천구,목동,서울특별시 양천구 안양천로 1039,(목동/ 양정고등학교),19050211,37.5353922607054,126.887734285049,addr
양진중학교,중학교,광진구,,서울특별시 광진구 워커힐로 32,/ 양진중학교 ,20051229,37.5449782076528,127.098714317037,addr
양천고등학교,고등학교,양천구,신정동,서울특별시 양천구 신정로14길 13,(신정동/양천고등학교),19840206,37.5083201483795,126.845202874653,addr
양천중학교,중학교,양천구,신월동,서울특별시 양천구 지양로7길 32,(신월동/양천중학교),19900120,37.5190011611899,126.830550787,addr
양화중학교,중학교,영등포구,문래동,서울특별시 영등포구 당산로 56,(문래동3가/양화중학교),19801227,37.5195479164417,126.895940834494,addr
언남고등학교,고등학교,,양재동,서울 서초구 동산로13길 35,(양재동/언남고등학교),19860125,37.4723300184587,127.043005236379,addr
언남중학교,중학교,서초구,양재동,서울특별시 서초구 동산로 55,(양재동/언남중학교),19881224,37.4723026220168,127.043757102066,addr
언북중학교,중학교,강남구,논현동,서울특별시 강남구 도산대로38길 27,(논현동/언북중학교),19820107,37.5194111496903,127.033490549669,addr
언주중학교,중학교,강남구,,서울특별시 강남구 선릉로116길 57,/ 언주중학교 ,19801227,37.5146531581428,127.046683245003,addr
여명학교,각종학교(고),중구,남산동,서울특별시 중구 소파로 99,/ 여명학교 (남산동2가),20100322,37.5569031111925,126.985536502926,addr
여명학교(중),각종학교(중),강서구,가양동,서울특별시 강서구 허준로 221-22,(가양동),20220301,37.5611125069483,126.864221559963,addr
여의도고등학교,고등학교,영등포구,여의도동,서울특별시 영등포구 국제금융로7길 37,/ 여의도고등학교 (여의도동),19721229,37.525051010673,126.934219234109,addr
여의도여자고등학교,고등학교,영등포구,여의도동,서울특별시 영등포구 국제금융로7가길 13,/ 여의도여자고등학교 (여의도동),19840301,37.5229539211231,126.934857399184,addr
여의도중학교,중학교,영등포구,여의도동,서울특별시 영등포구 국제금융로7길 46,/ 여의도중학교 (여의도동),19721231,37.5239802029958,126.935753141866,addr
역삼중학교,중학교,강남구,역삼동,서울특별시 강남구 도곡로43길 10,(역삼동/역삼중학교),19841208,37.4959294910052,127.04861289161,addr
연북중학교,중학교,서대문구,연희동,서울특별시 서대문구 연희로36길 32,(연희동/연북중학교),19841208,37.5775532912341,126.938295387125,addr
연서중학교,중학교,은평구,증산동,서울특별시 은평구 증산서길 125-6,(증산동/연서중학교),19711028,37.587027156188,126.909283597865,addr
연세대학교재활학교,특수학교,서대문구,신촌동,서울특별시 서대문구 연세로 50,/ 연세대학교재활학교 (신촌동),19640228,37.5660508394158,126.943916239886,addr
연신중학교,중학교,은평구,불광동,서울특별시 은평구 연서로33길 16-32,(연신중학교/ 불광동),19820107,37.62353926398,126.924287913377,addr
연천중학교,중학교,은평구,불광동,서울특별시 은평구 연서로41길 30,(불광동),19840109,37.6275452130621,126.925819848355,addr
연희중학교,중학교,서대문구,남가좌동,서울특별시 서대문구 증가로 170,(남가좌동),19711229,37.5795872821657,126.918791837695,addr
염경중학교,중학교,강서구,염창동,서울특별시 강서구 양천로69길 35,(염창동/염경중학교),20051229,37.5545378116366,126.870529242403,addr
염광고등학교,고등학교,노원구,월계동,서울특별시 노원구 월계로45가길 9,(월계동),19821019,37.6302844506448,127.049264552091,addr
염광메디텍고등학교,고등학교,노원구,월계동,서울특별시 노원구 월계로45가길 9,", 염광메디텍고등학교 (월계동)",19680301,37.6302844506448,127.049264552091,addr
염광중학교,중학교,노원구,월계동,서울특별시 노원구 월계로45가길 9,/ 노원구 월계동 820 (월계동),19651229,37.6302844506448,127.049264552091,addr
염창중학교,중학교,강서구,염창동,서울특별시 강서구 양천로67가길 83,(염창동/염창중학교),19840116,37.5542640665682,126.871747328101,addr
영남중학교,중학교,영등포구,대림동,서울특별시 영등포구 대림로31나길 17,/ 영남중학교 (대림동),19800124,37.4978721812656,126.895836459703,addr
영도중학교,중학교,양천구,목동,서울특별시 양천구 목동중앙남로 27,/ 영도중학교 (목동/강서고등학교),19380910,37.5363155693554,126.865771125825,addr
영동고등학교,고등학교,강남구,청담동,서울특별시 강남구 선릉로 742,(청담동/ 영동고등학교),19720418,37.5213890143821,127.043739258782,addr
영동일고등학교,고등학교,송파구,잠실동,서울특별시 송파구 석촌호수로 93,/ 영동일고등학교 (잠실동),19771230,37.5099746522433,127.089443727735,addr
영동중학교,중학교,서초구,우면동,서울특별시 서초구 성촌길 14,(우면동/영동중학교),19691111,37.465986287158,127.025140749981,addr
영등포고등학교,고등학교,동작구,대방동,서울특별시 동작구 등용로8길 5,(대방동/영등포고등학교),19590313,37.5080854131193,126.933143709837,addr
영등포고등학교부설방송통신고등학교,방송통신고등학교,동작구,대방동,서울특별시 동작구 등용로8길 5,/ 대방동 13-2 (대방동/ 영등포고등학교부설방송통신고등학교),19790110,37.5080854131193,126.933143709837,addr
영등포공업고등학교,고등학교,강서구,가양동,서울특별시 강서구 허준로5길 15,(가양동),19530409,37.5698356164942,126.850028274704,addr
영등포여자고등학교,고등학교,영등포구,신길동,서울특별시 영등포구 영등포로62길 13,/ 영등포여자고등학교  (신길동)184-3,19530331,37.5153884476796,126.915356313843,addr
영등포중학교,중학교,동작구,대방동,서울특별시 동작구 등용로8길 5,/ 영등포중학교 (대방동),19060407,37.5080854131193,126.933143709837,addr
영락고등학교,고등학교,관악구,봉천동,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),19590409,37.476541242971,126.945416499639,addr
영락의료과학고등학교,고등학교,관악구,봉천동,서울특별시 관악구 청룡16길 25,(봉천동/ 서울영락고등학교/ 영락의료과학고등학교),19520610,37.476541242971,126.945416499639,addr
영락중학교,중학교,은평구,응암동,서울특별시 은평구 백련산로 134-6,/ 영락중학교 (응암동),19520610,37.5969602955013,126.925180316438,addr
영란여자중학교,중학교,중랑구,망우동,서울특별시 중랑구 망우로73길 56,(망우동),19690115,37.6031323992803,127.105332396209,addr
영림중학교,중학교,구로구,구로동,서울특별시 구로구 가마산로27길 17,/ 영림중학교 (구로동),19790131,37.4972281131318,126.89071786561,addr
영서중학교,중학교,구로구,구로동,서울특별시 구로구 도림로20길 35,(구로동),19800124,37.4897523897016,126.89491012521,addr
영신간호비즈니스고등학교,고등학교,노원구,중계동,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),19921007,37.6525485061054,127.08350874514,addr
영신고등학교,고등학교,,신길동,서울 영등포구 대방천로14길 18,/ 영신고등학교 (신길동/영신고등학교),19900120,37.4981009442437,126.909739022671,addr
영신여자고등학교,고등학교,노원구,중계동,서울특별시 노원구 중계로16나길 13,(중계동/영신여자고등학교),19871215,37.6525485061054,127.08350874514,addr
영원중학교,중학교,영등포구,영등포동,서울특별시 영등포구 영등포로62길 31,(영등포동/영원중학교),19500524,37.5149741902707,126.913646864883,addr
영일고등학교,고등학교,강서구,등촌동,서울특별시 강서구 등촌로51가길 26,/ 영일고등학교 (등촌동),19740607,37.5472872620345,126.86205890011,addr
영파여자고등학교,고등학교,송파구,풍납동,서울특별시 송파구 올림픽로 565,/ 영파여자고등학교 (풍납동),19721229,37.5327371486645,127.119740221132,addr
영파여자중학교,중학교,송파구,풍납동,서울특별시 송파구 올림픽로 565,(풍납동),19671028,37.5327371486645,127.119740221132,addr
영훈고등학교,고등학교,강북구,미아동,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),19721229,37.6146818749027,127.02809331872,addr
영훈국제중학교,중학교,강북구,미아동,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),19690115,37.6146818749027,127.02809331872,addr
영훈초등학교,초등학교,강북구,미아동,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),19650925,37.6146818749027,127.02809331872,addr
예림디자인고등학교,고등학교,구로구,궁동,서울특별시 구로구 오리로21길 2,(궁동/예림디자인고등학교),19651205,37.5003550678039,126.827683012604,addr
예원학교,각종학교(중),중구,정동,서울특별시 중구 정동길 25,(정동),19661117,37.56702326472,126.971542683635,addr
예일디자인고등학교,고등학교,은평구,구산동,서울특별시 은평구 연서로 117,/ 예일디자인고등학교 (구산동),19930926,37.6109458980893,126.914792838283,addr
예일여자고등학교,고등학교,은평구,구산동,서울특별시 은평구 연서로 117,/ 예일여자고등학교 (구산동/수위실),19650926,37.6109458980893,126.914792838283,addr
예일여자중학교,중학교,은평구,구산동,서울특별시 은평구 연서로 117,(구산동),19650926,37.6109458980893,126.914792838283,addr
예일초등학교,초등학교,은평구,구산동,서울특별시 은평구 연서로 117,/ 예일초등학교 (구산동),19650926,37.6109458980893,126.914792838283,addr
오금고등학교,고등학교,송파구,오금동,서울특별시 송파구 중대로 247,(오금동),19871215,37.5045321738186,127.128968951167,addr
오금중학교,중학교,송파구,오금동,서울특별시 송파구 오금로35길 20,(오금동/오금중학교),19861217,37.5052111047982,127.129112056324,addr
오남중학교,중학교,구로구,오류동,서울특별시 구로구 오리로9길 25,(오류동),19880202,37.4870039026157,126.83717096334,addr
오디세이학교,각종학교(고),종로구,숭인동,서울특별시 종로구 종로58길 30,(숭인동),20150526,37.5721095475785,127.01741265638,addr
오류고등학교,고등학교,구로구,궁동,서울특별시 구로구 오리로21길 2,(궁동/ 오류고등학교),19991127,37.5003550678039,126.827683012604,addr
오류중학교,중학교,구로구,고척동,서울특별시 구로구 고척로27바길 19,(고척동),19760306,37.5077291918003,126.846523985639,addr
오륜중학교,중학교,송파구,방이동,서울특별시 송파구 양재대로 1242,(방이동/오륜중학교),19881224,37.5162947747499,127.13852222328,addr
오산고등학교,고등학교,용산구,보광동,서울특별시 용산구 보광로7길 17,(보광동),19071224,37.5235805097988,127.000887240982,addr
오산중학교,중학교,용산구,보광동,서울특별시 용산구 보광로7길 17,(보광동/오산중학교),19071224,37.5235805097988,127.000887240982,addr
오주중학교,중학교,송파구,오금동,서울특별시 송파구 동남로 281,(오금동/ 오주중학교),19840109,37.5014842537875,127.136506477956,addr
옥정중학교,중학교,성동구,옥수동,서울특별시 성동구 한림말길 11,/ 옥정중학교 (옥수동),19840109,37.5416703705205,127.012983234555,addr
온곡중학교,중학교,노원구,상계동,서울특별시 노원구 노원로 492,(상계동/온곡중학교),19910121,37.660581424498,127.064332662253,addr
용강중학교,중학교,용산구,이촌동,서울특별시 용산구 이촌로65가길 91,(이촌동),19681101,37.5215769321647,126.975485292591,addr
용곡중학교,중학교,광진구,중곡동,서울특별시 광진구 용마산로22길 76,(중곡동/용곡중학교),19821209,37.5658339893237,127.089275266763,addr
용마중학교,중학교,중랑구,면목동,서울특별시 중랑구 면목로28길 18,/ 용마중학교 (면목동),20010301,37.5745091144718,127.086267425784,addr
용문고등학교,고등학교,성북구,안암동,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),19461012,37.5886903262008,127.024660795253,addr
용문중학교,중학교,성북구,안암동,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),19461012,37.5886903262008,127.024660795253,addr
용산고등학교,고등학교,용산구,용산동,서울특별시 용산구 두텁바위로 60,(용산동2가/용산고등학교),19460909,37.5458673821179,126.980327669219,addr
용산중학교,중학교,용산구,용산동,서울특별시 용산구 두텁바위로 74,(용산동2가),19450909,37.5460125390171,126.9809128899,addr
용산철도고등학교,고등학교,용산구,,서울특별시 용산구 서빙고로 24,(한강로3가/ 용산철도고등학교),19630518,37.5243416742733,126.967358069696,addr
용화여자고등학교,고등학교,노원구,상계동,서울특별시 노원구 동일로 1461,/ 용화여자고등학교 (상계동/용화여자고등학교),19871215,37.6591313767305,127.058280693098,addr
우신고등학교,고등학교,구로구,궁동,서울특별시 구로구 부일로 917,/ 우신고등학교 (궁동),19740105,37.4949023087281,126.826353599765,addr
우신중학교,중학교,구로구,궁동,서울특별시 구로구 부일로 917,/ 우신중학교 (궁동),19740105,37.4949023087281,126.826353599765,addr
우촌초등학교,초등학교,성북구,돈암동,서울특별시 성북구 성북로4길 52-1,(돈암동/우촌초등학교),19650324,37.5956408923336,127.011400646113,addr
운현초등학교,초등학교,종로구,운니동,서울특별시 종로구 삼일대로 460,(운니동/운현초등학교),19860304,37.5766672930696,126.988198556535,addr
원묵고등학교,고등학교,중랑구,묵동,서울특별시 중랑구 숙선옹주로 82,/ 원묵고등학교 (묵동),20031219,37.6152323139525,127.085507784516,addr
원묵중학교,중학교,중랑구,묵동,서울특별시 중랑구 신내로23길 57,/ 원묵중학교 (묵동),19960115,37.6178416319695,127.084553885966,addr
원촌중학교,중학교,서초구,반포동,서울특별시 서초구 사평대로45길 10,(반포동/원촌중학교),19821209,37.5063251046839,127.014699724248,addr
월계고등학교,고등학교,노원구,월계동,서울특별시 노원구 초안산로5길 66,(월계동/월계고등학교),20050105,37.6316734128872,127.048388273455,addr
월계중학교,중학교,노원구,월계동,서울특별시 노원구 월계로45가길 54,(월계동),19810409,37.6311311432951,127.052320262288,addr
월곡중학교,중학교,성북구,상월곡동,서울특별시 성북구 장월로 6,(상월곡동/월곡중학교),19860129,37.6069823458659,127.048259362361,addr
월촌중학교,중학교,양천구,목동,서울특별시 양천구 목동서로 31,(목동/서울월촌중학교),19910121,37.5370651782493,126.88275880551,addr
위례솔중학교,중학교,송파구,거여동,서울특별시 송파구 위례북로2길 10 ,/ 위례솔중학교 (거여동),20220301,37.4872591125777,127.150354996473,addr
유석초등학교,초등학교,강서구,등촌동,서울특별시 강서구 화곡로69길 9,(등촌동/유석초등학교),19651203,37.560801806853,126.853779444824,addr
유한공업고등학교,고등학교,구로구,항동,서울특별시 구로구 경인로 8,(항동),19641229,37.4879765968891,126.823290699072,addr
윤중중학교,중학교,영등포구,여의도동,서울특별시 영등포구 여의동로3길 3,/ 윤중중학교 (여의도동),19810902,37.518930212016,126.924123155746,addr
은광여자고등학교,고등학교,강남구,도곡동,서울특별시 강남구 남부순환로359길 36,(도곡동),19550315,37.4883484513575,127.035021467585,addr
은석초등학교,초등학교,동대문구,장안동,서울특별시 동대문구 장안벚꽃로 205,(장안동/ 은석초등학교),19630328,37.5784502701654,127.076003088926,addr
은성중학교,중학교,강남구,도곡동,서울특별시 강남구 남부순환로359길 36,(도곡동/은광여자고등학교),19550316,37.4883484513575,127.035021467585,addr
은평고등학교,고등학교,은평구,구산동,서울특별시 은평구 갈현로15길 47,(구산동/ 은평고등학교),20090301,37.6091520473272,126.905808015137,addr
은평대영학교,특수학교,은평구,구산동,서울특별시 은평구 갈현로11길 30,/ 은평대영학교 (구산동/ 사회복지법인 엔젤스헤이븐),19810312,37.60561275596,126.906342824539,addr
은평메디텍고등학교,고등학교,은평구,진관동,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),19700302,37.6353465248875,126.929704776155,addr
은평문화예술정보학교,각종학교(고),은평구,응암동,서울특별시 은평구 가좌로 208,/ 은평문화예술정보학교 (응암동/ 은평문화예술정보학교),20131226,37.5895224059645,126.919265533812,addr
은평중학교,중학교,은평구,구산동,서울특별시 은평구 갈현로17나길 12-1,(구산동),19840109,37.6106351824588,126.908347176378,addr
을지중학교,중학교,노원구,중계동,서울특별시 노원구 덕릉로 580,(중계동),20040301,37.6497879094923,127.071708403396,addr
이수중학교,중학교,서초구,방배동,서울특별시 서초구 방배중앙로3길 32,(방배동/이수중학교),19820107,37.4806300322796,126.989859045395,addr
이화여자고등학교,고등학교,중구,정동,서울특별시 중구 정동길,/ 26 (정동),18860531,37.5665547140475,126.971037241447,addr
